OCID,CONTRACT_TITLE,CONTRACT_TYPE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,CONTRACT_START_DATE,CONTRACT_END_DATE,CONTRACT_AMOUNT,CONTRACT_CURRENCY
184913,EL SIETE,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",06/12/1989,05/12/2039,,
185537,UNIFICACION EL PATRIARCA,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",14/12/1989,13/12/2039,,
185584,AGUA BLANCA FRACCION X,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA MINERA ZAPATA, S. DE R.L. DE C.V. AHORA MINERA PHELPS DODGE MEXICO, S. DE R.L. DE C.V.",CIA. MINERA SANTA GERTRUDIS S.A. DE C.V.,14/12/1989,13/12/2039,,
185587,AGUA BLANCA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA MINERA ZAPATA, S. DE R.L. DE C.V. AHORA MINERA PHELPS DODGE MEXICO, S. DE R.L. DE C.V.",CIA. MINERA SANTA GERTRUDIS S.A. DE C.V.,14/12/1989,13/12/2039,,
185882,SANTA TERESA,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"ORO DE SOTULA, S.A. DE C.V.","FIRST SILVER RESERVE, S.A. DE C.V.",14/12/1989,13/12/2039,,
185883,EL CARDON,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA MINERA ZAPATA, S. DE R.L. DE C.V. AHORA MINERA PHELPS DODGE MEXICO, S. DE R.L. DE C.V.",CIA. MINERA SANTA GERTRUDIS S.A. DE C.V.,14/12/1989,13/12/2039,,
188457,LA FORTUNA,CESIÓN DE DERECHOS PARCIAL ONEROSA,VIGENTE,JUVENTINO FLORES RASCON,BENJAMIN LUIS LAGARDA BURGOS,29/11/1990,28/11/1993,,
186586,UNIFICACION ANGEL,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COAMPAÑIA MINERA PEÑACOBRE, S.A.","COMPAÑIA INTERNACIONAL MINERA, S.A. DE C.V.",11/05/1990,10/05/2015,,
190111,LA MEXICANA AMPLIACION,,VIGENTE,,,06/12/1990,05/12/2015,,
186251,PRAGEDIA,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN C/OPCIÓN A COMPRA,VIGENTE,CLEOTILDE PACHECO OCHOA VDA. DE VELARDE,"MINERA RIO SONORA , S.A. DE C.V.",22/03/1990,21/03/2040,,
186727,JUAN,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",15/05/1990,14/05/2040,,
187085,LA BARTOLA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ANGEL RODRIGUEZ RAMIREZ,CLEOTILDE PACHECO OCHOA VDA. DE VELARDE,31/05/1990,30/05/2040,,
188661,LAS CHISPAS UNO,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",30/11/1990,29/11/2040,,
189095,CUITACA,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",05/12/1990,04/12/2040,,
189097,CUITACA II,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",05/12/1990,04/12/2040,,
189098,CUITACA I,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",05/12/1990,04/12/2040,,
190000,CUITACA IV,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",06/12/1990,05/12/2040,,
190010,CUITACA III,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",06/12/1990,05/12/2040,,
190011,CUITACA V,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",06/12/1990,05/12/2040,,
190012,CUITACA VII,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",06/12/1990,05/12/2040,,
190612,EL CAJON III,,CANCELADO,,,29/04/1991,28/04/1994,,
190652,EL DURAZNO,,CANCELADO,,,29/04/1991,28/04/2016,,
190751,PONDEROSA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CACHIME, S.A. DE C.V. SE EXTINGUIO AL FUSIONARSE EN COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",29/04/1991,28/04/2016,,
190768,AMPLIACION DE SAN MANUEL,,CANCELADO,,,29/04/1991,28/04/2016,,
190825,PONDEROSA DOS,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERALES DE SOTULA, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",29/04/1991,28/04/2016,,
190855,LOPEZ,,VIGENTE,,,29/04/1991,28/04/2016,,
191058,OCHO HERMANOS,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN C/OPCIÓN A COMPRA,VIGENTE,HILDA BADILLA DE FELIX,FRANCISCO ARTURO BONILLAS ZEPEDA,29/04/1991,28/04/2016,,
191140,CERRO BLANCO,,CANCELADO,,,29/04/1991,28/04/2016,,
191734,LA PEQUE,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,VICTOR MANUEL JUVERA GAXIOLA,"ORO DE SOTULA, S.A. DE C.V.",19/12/1991,18/12/2016,,
192165,PERLITA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JERONIMO GUADALUPE MARTINEZ RAMIREZ,JOSE ALFREDO CERVANTES RIVERA,19/12/1991,18/12/2016,,
190472,FERNANDEZ LEAL,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",30/04/1991,29/04/2041,,
190480,SANTA GERTRUDIS,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"MINERA LIXIVIAN, S.A. DE C.V.","MINERA REAL DEL ORO, S.A. DE C.V.",29/04/1991,28/04/2041,,
190582,ESPIRITU,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,DORA AMELIA ESQUER GUTIERREZ,"MINERA ROCA ROJA , S.A. DE C.V.",29/04/1991,28/04/2041,,
190583,AMELIA No. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,MARICELA ESQUER GUTIERREZ,"MINERA ROCA ROJA, S.A. DE C.V.",29/04/1991,28/04/2041,,
190646,AMELIA No. 6,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,EDGARDO CORRALES ESQUER,"MINERA ROCA ROJA , S.A. DE C.V.",29/04/1991,28/04/2041,,
190759,AMELIA No. 7 FRACCION I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JESUS MARTIN ESQUER GUTIERREZ,"MINERA ROCA ROJA, S.A. DE C.V.",30/04/1991,29/04/2041,,
191051,GUILLERMO TELL,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",30/04/1991,29/04/2041,,
191060,LIMANTOUR,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,PEDRO ANTONIO GOYA ESPINA,"GRUPO BAREYO, S.A. DE C.V.",30/04/1991,29/04/2041,,
191231,COSAHUI I FRACCION SUR,ANOTACION PREVENTIVA DE DEMANDA,VIGENTE,JAVIER ROMAN BUSTAMANTE TRELLES,"ORO DE SOTULA, S.A. DE C.V.",19/12/1991,18/12/2041,,
191262,COSAHUI,ANOTACION PREVENTIVA DE DEMANDA,VIGENTE,JAVIER ROMAN BUSTAMANTE TRELLES,"ORO DE SOTULA, S.A. DE C.V.",19/12/1991,18/12/2041,,
191263,LA VIBORA,DONACIÓN TOTAL,VIGENTE,CARLOS ALBELAIS VARELA,IRENE BOIDO DENTON,20/12/1991,19/12/2041,,
191316,ZARAGOZA,CONTRATO DE TRANSMISIÓN DE LA TITULARIDAD,VIGENTE,GUILLERMO VELEZ ESPINOZA,"SUIMEX INTERPROSPEKT DE MEXICO, S. DE R.L. DE C.V.",19/12/1991,18/12/2041,,
191693,AMELIA No. 7,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,JESUS MARTIN ERNESTO ESQUER GUTIERREZ,"MINERA ROCA ROJA , S.A. DE C.V.",20/12/1991,19/12/2041,,
191724,AMELIA No. 4,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,ERNESTO ESQUER VALLE,"MINERA ROCA ROJA , S.A. DE C.V.",19/12/1991,18/12/2041,,
191725,AMELIA No. 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,MARICELA ESQUER GUTIERREZ,"MINERA ROCA ROJA , S.A. DE C.V.",19/12/1991,18/12/2041,,
191885,CUITACA VIII,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",19/12/1991,18/12/2041,,
191900,EL AGUAJE,PROMESA DE CESIÓN DE DERECHOS,VIGENTE,IRENE BOIDO DENTON,"COMPAÑIA MINERA CHUQUI, S.A. DE C.V. AHORA COANZAMEX SANTA GERTRUDIS, S.A. DE C.V.",20/12/1991,19/12/2041,,
192174,SANTA ELENA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"TUNGSTENO DE BAVIACORA, S.A. DE C.V.","NUSANTARA DE MEXICO, S.A. DE C.V.",19/12/1991,18/12/2041,,
193798,SAN RICARDO,GARANTIA HIPOT DERIVADA DE CONT ASOCIACIÓN EN PARTICIPACIÓN,VIGENTE,RAMON IGNACIO LOPEZ GARCIA,"NACIONAL FINANCIERA, S.N.C.",19/12/1991,18/12/2041,,
195820,LA PENDIENTE NUMERO DOS,,CANCELADO,,,22/09/1992,18/12/2016,,
194745,MINERA,,VIGENTE,,,15/06/1992,14/06/2017,,
194785,SAN RAMON,,VIGENTE,,,15/06/1992,14/06/2017,,
195805,LA PEQUE I,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,VICTOR MANUEL JUVERA GAXIOLA,"ORO DE SOTULA, S.A. DE C.V.",22/09/1992,21/09/2017,,
195918,EL CALICHI No. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,IGNACIO BON CARDENAS,LUIS RUBEN VALENZUELA MARTINEZ,23/09/1992,22/09/2017,,
194743,UNIFICACION SILVIA,,CANCELADO,,,15/06/1992,14/06/2042,,
195368,LOS MANUELES,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA MINERA ZAPATA, S. DE R.L. DE C.V. AHORA MINERA PHELPS DODGE MEXICO, S. DE R.L. DE C.V.","MINERA PALO VERDE, S.A. DE C.V.",15/09/1992,14/09/2042,,
197926,SANTA ROSALIA,EN TRAMITE,VIGENTE,MARTHA SILVIA FREGOSO,"RECURSOS MILLROCK, S. DE R.L. DE C.V.",30/09/1993,29/09/1999,,
196689,LA CARIDAD NO. 6,CONVENIO DE MODIFICACIÓN DE CONTRATO,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",06/08/1993,07/01/2029,,
198168,LA CARIDAD NO. 1,CONTRATO DE FIDEICOMISO IRREVOCABLE,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",05/11/1993,07/01/2029,,
198169,LA CARIDAD NO. 3,CONTRATO DE FIDEICOMISO IRREVOCABLE,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",05/11/1993,07/01/2029,,
198177,LA CARIDAD NO. 4,CONTRATO DE FIDEICOMISO IRREVOCABLE,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",05/11/1993,07/01/2029,,
198178,LA CARIDAD NO. 5,CONTRATO DE FIDEICOMISO IRREVOCABLE,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",05/11/1993,07/01/2029,,
198179,LA CARIDAD NO. 2,CONTRATO DE FIDEICOMISO IRREVOCABLE,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",05/11/1993,07/01/2029,,
198173,MINAS ANTIGUAS,,VIGENTE,,,05/11/1993,28/11/2040,,
198175,LAURA,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",05/11/1993,18/12/2041,,
198200,PILARES OESTE,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",05/11/1993,18/12/2041,,
198624,LA PENDIENTE TRES,,CANCELADO,,,17/12/1993,24/08/2042,,
196282,LA PENDIENTE,,CANCELADO,,,16/07/1993,15/07/2043,,
196284,AMELIA NO. 8 FRACC. I,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,DORA AMELIA ESQUER GUTIERREZ,"MINERA ROCA ROJA, S.A. DE C.V.",16/07/1993,15/07/2043,,
198435,GINA 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",26/11/1993,25/11/2043,,
198436,GINA 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA CUMOBABI, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",26/11/1993,25/11/2043,,
198438,CUITACA IX,CONTRATO DE EXPLOTACION CON OPCION A COMPRA,VIGENTE,"MINERA CUICUILCO, S.A. DE C.V.","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",26/11/1993,25/11/2043,,
198541,AGUA BLANCA NO. 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,VICTOR MANUEL JUVERA GAXIOLA,"MINERA ROCA ROJA, S.A. DE C.V.",30/11/1993,29/11/2043,,
200173,FLOBAR,CONTRATO DE EXPLORACIÓN CON PROMESA DE CESIÓN DE DERECHOS,VIGENTE,"MINERA PHELPS DODGE MEXICO, S. DE R.L. DE C.V. DISOLUCION Y LIQUIDACION","COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.",15/07/1994,14/07/2000,,
199939,MARIA 11,,VIGENTE,,,17/06/1994,16/06/2044,,
199940,MARIA 12,,VIGENTE,,,17/06/1994,16/06/2044,,
200020,MARIA 14,,VIGENTE,,,24/06/1994,23/06/2044,,
200029,MARIA 13,,VIGENTE,,,24/06/1994,23/06/2044,,
200033,MARIA 33,,VIGENTE,,,24/06/1994,23/06/2044,,
200035,MARIA 34,,VIGENTE,,,24/06/1994,23/06/2044,,
200037,MARIA 32,,VIGENTE,,,24/06/1994,23/06/2044,,
200039,MARIA 10,,VIGENTE,,,24/06/1994,23/06/2044,,
200164,COBRIZA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA PHELPS DODGE MEXICO, S. DE R.L. DE C.V. DISOLUCION Y LIQUIDACION","FLOBARCO, S.A. DE C.V.",15/07/1994,14/07/2044,,
200457,GUADALUPE,,CANCELADO,,,26/08/1994,25/08/2044,,
201021,MARIA 43,,VIGENTE,,,31/10/1994,30/10/2044,,
201022,MARIA 42,,VIGENTE,,,31/10/1994,30/10/2044,,
201037,CATALINA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",31/10/1994,30/10/2044,,
201302,CAROLINA,,CANCELADO,,,20/10/1995,19/10/2001,,
202163,EL COYOTE,CONTRATO DE EXPLORACIÓN CON OPCIÃ“N DE COMPRA,VIGENTE,JESUS HECTOR PAVILOVICH CAMOU,"MRC., S.A. DE C.V.",08/11/1995,07/11/2001,,
202164,EL LEON,CONTRATO DE EXPLORACIÓN CON OPCIÃ“N DE COMPRA,VIGENTE,JESUS HECTOR PAVILOVICH CAMOU,"MRC., S.A. DE C.V.",08/11/1995,07/11/2001,,
201542,SANTA ROSA,CANCELACION DE HIPOTECA (ANOT.MARG),VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",11/10/1995,01/08/2030,,
201548,MARIA 44,,VIGENTE,,,11/10/1995,10/10/2045,,
201817,EL ALACRAN,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA TECK, S.A. DE C.V.","MINERA TLALI, S.A.P.I. DE C.V. (INSC. PROV. 08/06 AL 06/12/2017)",11/10/1995,10/10/2045,,
201819,EVELIN,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA SAN FELIPE, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/10/1995,10/10/2045,,
201820,ERENDIRA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA SAN FELIPE, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/10/1995,10/10/2045,,
201910,ESMERALDA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA SAN FELIPE, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/10/1995,10/10/2045,,
201939,ELENITA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA SAN FELIPE, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/10/1995,10/10/2045,,
201989,ZIRCON 11,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/10/1995,10/10/2045,,
201991,ZIRCON 18,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/10/1995,10/10/2045,,
201992,ZIRCON 22,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/10/1995,10/10/2045,,
201993,ZIRCON 23,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",11/10/1995,10/10/2045,,
201994,MARIA 9,,VIGENTE,,,11/10/1995,10/10/2045,,
202127,ZIRCON 10,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",25/10/1995,24/10/2045,,
202543,CIELO,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",01/12/1995,30/11/2045,,
202549,PONDEROSA TRES,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",01/12/1995,30/11/2045,,
202598,FRACC. 7 AGUA BLANCA I,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"ORO DE SOTULA, S.A. DE C.V.","FIRST SILVER RESERVE, S.A. DE C.V.",08/12/1995,07/12/2045,,
202600,FRACC. 10 AGUA BLANCA I,OCUPACION TEMPORAL,VIGENTE,"ORO DE SOTULA, S.A. DE C.V.",AFECTADO,08/12/1995,07/12/2045,,
202601,FRACC. 12 AGUA BLANCA I,OCUPACION TEMPORAL,VIGENTE,"ORO DE SOTULA, S.A. DE C.V.",AFECTADO,08/12/1995,07/12/2045,,
202772,ERICA 3,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA SAN FELIPE, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",20/03/1996,19/03/2046,,
202774,MOLIBDENO 8,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA SAN FELIPE, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",20/03/1996,19/03/2046,,
202776,AURORA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"COMPAÑIA SAN FELIPE, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",20/03/1996,19/03/2046,,
202777,ZIRCON 17,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",20/03/1996,19/03/2046,,
202787,ZIRCON 25,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,"MINERA MARIA, S.A. DE C.V.","MINERA MARIA, S.A. DE C.V.",20/03/1996,19/03/2046,,
202878,FRACC. 11 AGUA BLANCA I,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"ORO DE SOTULA, S.A. DE C.V.","FIRST SILVER RESERVE, S.A. DE C.V.",02/04/1996,01/04/2046,,
202879,FRACC. 8 AGUA BLANCA I,CONTRATO DE COMPRAVENTA A PRECIO ALZADO,VIGENTE,"ORO DE SOTULA, S.A. DE C.V.","FIRST SILVER RESERVE, S.A. DE C.V.",02/04/1996,01/04/2046,,
203268,MARIA 45,,VIGENTE,,,28/06/1996,27/06/2046,,
203486,SANTO DOMINGO,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",09/08/1996,08/08/2046,,
203487,NUEVO SANTO DOMINGO,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",09/08/1996,08/08/2046,,
203488,NUEVO SAUCITO,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",09/08/1996,08/08/2046,,
204757,OFELIA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,MANUEL ESTRADA VARELA,"MINERA CASCABEL, S.A. DE C.V.",25/04/1997,24/04/2047,,
204764,MINERA DOS,,VIGENTE,,,25/04/1997,24/04/2047,,
205315,AMPLIACION LA CARIDAD,FIDEICOMISO IRREVOCABLE DE GARANTIA,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","GE CAPITAL BANK, S.A. INST. DE BANCA MULTIPLE GE CAPITAL GRUP.FINANC.",08/08/1997,07/08/2047,,
206023,SIN NOMBRE,,CANCELADO,,,29/10/1997,28/10/2047,,
206024,PEDRITO,SE OTORGA PLAZO,VIGENTE,CARLOS FERNANDEZ DUARTE,JONATHAN ALEJANDRO ALFARO GUERRA,29/10/1997,28/10/2047,,
206172,PATRICIA,CESIÓN DE DERECHOS TOTAL ONEROSA,CANCELADO,CLAUDIA MARIA COLOSIO MURRIETA,"ORO DE SOTULA, S.A. DE C.V.",14/11/1997,13/11/2047,,
206189,DON ENRIQUE,CONTRATO DE TRANSMISIÓN DE LA TITULARIDAD,VIGENTE,ENRIQUE VELEZ REDONDO,"SUIMEX INTERPROSPEKT DE MEXICO, S. DE R.L. DE C.V.",14/11/1997,13/11/2047,,
206327,UNIFICACION REY DE ORO,CONTRATO DE EXPLORACIÓN Y EXPLOTACIÓN,VIGENTE,"MEXICANA DE COBRE, S.A. DE C.V.","COMPAÑIA MINERA LA ESCUADRA, S.A.",28/11/1997,27/11/2047,,
206329,CARLIN III,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",28/11/1997,27/11/2047,,
206669,LA ESTRELLA,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO MORALES MELENDREZ,"COMPAÑIA MINERA FRAMOR, S.A. DE C.V.",27/02/1998,26/02/2004,,
206774,LA ESTRELLA # 2,CESIÓN DE DERECHOS TOTAL ONEROSA,VIGENTE,FRANCISCO MORALES MELENDREZ,"COMPAÑIA MINERA FRAMOR, S.A. DE C.V.",12/03/1998,11/03/2004,,
207665,SEBASTIAN,,CANCELADO,,,10/07/1998,09/07/2004,,
206405,LOS CHULOS,SE OTORGA PLAZO,VIGENTE,JUAN PEDRO FERNANDEZ DUARTE,JONATHAN ALEJANDRO ALFARO GUERRA,16/01/1998,15/01/2048,,
206752,CERRO COLORADO DOS,TRANSMISION POR ESCISIÓN,VIGENTE,"COMPAÑIA MINERA LA PARREÑA, S.A. DE C.V.","EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",12/03/1998,11/03/2048,,
207018,LA LUNA,NO PROC. CONTRATO,VIGENTE,HUMBERTO QUIJADA VASQUEZ,"GRUPO MARTINEZ BALTIERREZ, S.A. DE C.V.",17/04/1998,16/04/2048,,
207224,BATAMOTE NO. 2,CONTRATO DE PROMESA DE VENTA,VIGENTE,LUIS RUBEN VALENZUELA MARTINEZ,CARLOS ARNOLD ACUÑA ARANDA,08/05/1998,07/05/2048,,
207225,SAN JUDAS,CONTRATO DE PROMESA DE VENTA,VIGENTE,LUIS RUBEN VALENZUELA MARTINEZ,CARLOS ARNOLD ACUÑA ARANDA,08/05/1998,07/05/2048,,
207631,EL SACRIFICIO,,VIGENTE,,,30/06/1998,29/06/2048,,
208534,FRACCION I MARIA 46-1,PERMUTA,VIGENTE,"MINERA TECK, S.A. DE C.V.","BUENAVISTA DEL COBRE, S.A. DE C.V.",24/11/1998,23/11/2048,,
208535,FRACCION II MARIA 46-1 FRACCION I,PERMUTA,VIGENTE,"MINERA TECK, S.A. DE C.V.","BUENAVISTA DEL COBRE, S.A. DE C.V.",24/11/1998,23/11/2048,,
